time_s,time_us,time_steady,num_vis,num_ch,satellites_total,satellites_with_ephs,satellites_with_alms,satellites_with_ephs_and_alms,sattelites_healthy,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909105,845000,2450663,15,71,71,3,26,3,71,81,11,0,2022-07-04T07:31:45,-260,-4.319249999999999,1656909113.28646,2022-07-04T07:31:53,-260310,-4.3385,96.23523424960997
1656909111,851000,2456669,15,71,71,3,26,3,71,249,11,0,2022-07-04T07:31:51,-254,-4.21915,1656909126.143504,2022-07-04T07:32:06,-254304,-4.2384,96.88545729910182
1656909128,855000,2473672,16,71,71,4,26,3,70,224,11,0,2022-07-04T07:32:08,-237,-3.93575,1656909136.913312,2022-07-04T07:32:16,-237301,-3.9550166666666664,97.15177258608958
1656909152,836000,2497653,16,71,71,4,26,3,70,139,11,0,2022-07-04T07:32:32,-213,-3.5360666666666662,1656909161.674325,2022-07-04T07:32:41,-213320,-3.555333333333333,97.27684985736853
1656909164,961000,2509778,16,71,71,4,26,3,70,218,11,0,2022-07-04T07:32:44,-201,-3.3339833333333333,1656909172.271653,2022-07-04T07:32:52,-201195,-3.35325,97.0012543056125
1656909177,805000,2522622,16,71,71,4,26,3,70,75,11,0,2022-07-04T07:32:57,-188,-3.1199166666666667,1656909185.8949249,2022-07-04T07:33:05,-188351,-3.1391833333333334,97.25804072528322
1656909200,836000,2545653,16,71,71,4,26,3,70,222,11,0,2022-07-04T07:33:20,-165,-2.7360666666666664,1656909209.232216,2022-07-04T07:33:29,-165320,-2.755333333333333,96.79927443432508
1656909210,853000,2555670,16,71,71,4,26,3,70,247,11,0,2022-07-04T07:33:30,-155,-2.5691166666666665,1656909219.6013758,2022-07-04T07:33:39,-155303,-2.5883833333333333,96.60539409996291
1656909223,890000,2568707,16,71,71,4,26,3,70,99,11,0,2022-07-04T07:33:43,-142,-2.3518333333333334,1656909230.7744079,2022-07-04T07:33:50,-142266,-2.3710999999999998,96.59381866455078
1656909235,958000,2580775,16,71,71,4,26,3,70,188,11,0,2022-07-04T07:33:55,-130,-2.1507,1656909244.9477398,2022-07-04T07:34:04,-130198,-2.169966666666667,97.01600319295723
1656909243,805000,2588622,16,71,71,4,26,3,70,158,11,0,2022-07-04T07:34:03,-122,-2.0199166666666666,1656909255.2001529,2022-07-04T07:34:15,-122351,-2.0391833333333333,97.51230941355047
1656909259,889000,2604706,16,71,71,4,26,3,70,106,11,0,2022-07-04T07:34:19,-106,-1.7518500000000001,1656909268.7332518,2022-07-04T07:34:28,-106267,-1.7711166666666667,97.40361287727306
1656909271,846000,2616663,16,71,71,4,26,3,70,181,11,0,2022-07-04T07:34:31,-94,-1.5525666666666667,1656909279.6758199,2022-07-04T07:34:39,-94310,-1.5718333333333334,97.72278535784115
1656909283,863000,2628679,16,71,71,4,26,3,70,9,11,0,2022-07-04T07:34:43,-82,-1.3522833333333333,1656909292.867992,2022-07-04T07:34:52,-82294,-1.3715666666666666,97.6009982487169
1656909292,875000,2637691,16,71,71,4,26,3,70,11,11,0,2022-07-04T07:34:52,-73,-1.2020833333333334,1656909303.394881,2022-07-04T07:35:03,-73282,-1.2213666666666667,97.68101362199526
1656909316,852000,2661668,16,71,71,4,26,3,70,182,11,0,2022-07-04T07:35:16,-49,-0.8024666666666668,1656909326.9946399,2022-07-04T07:35:26,-49305,-0.82175,97.95346082598834
1656909329,887000,2674703,16,71,71,4,26,3,70,33,11,0,2022-07-04T07:35:29,-36,-0.5852166666666666,1656909337.057704,2022-07-04T07:35:37,-36270,-0.6045,98.49359221069795
1656909341,857000,2686673,16,71,71,4,26,3,70,119,11,0,2022-07-04T07:35:41,-24,-0.38571666666666665,1656909350.9006639,2022-07-04T07:35:50,-24300,-0.405,98.52177269364576
1656909352,860000,2697675,16,71,71,4,26,3,70,178,11,0,2022-07-04T07:35:52,-13,-0.20233333333333334,1656909361.351541,2022-07-04T07:36:01,-13298,-0.22163333333333332,98.16953352317697
1656909364,877000,2709692,16,71,71,4,26,3,70,10,11,0,2022-07-04T07:36:04,-1,-0.00205,1656909371.682601,2022-07-04T07:36:11,-1281,-0.021349999999999997,98.75120940927219
1656909368,851000,2713666,16,71,71,4,26,3,70,124,11,0,2022-07-04T07:36:08,3,0.06418333333333333,1656909384.804761,2022-07-04T07:36:24,2693,0.04488333333333334,112.98890213828331
1656909385,873000,2730688,16,71,71,4,26,3,70,85,11,0,2022-07-04T07:36:25,20,0.3478833333333334,1656909394.80524,2022-07-04T07:36:34,19715,0.32858333333333334,210.56443242334996
1656909398,834000,2743649,16,71,71,4,26,3,70,200,11,0,2022-07-04T07:36:38,33,0.5639000000000001,1656909408.9272609,2022-07-04T07:36:48,32676,0.5446000000000001,288.6438761118202
1656909409,843000,2754658,16,71,71,4,26,3,70,3,11,0,2022-07-04T07:36:49,44,0.7473833333333334,1656909418.772068,2022-07-04T07:36:58,43685,0.7280833333333334,362.0939902044406
1656909422,819000,2767634,16,71,71,5,26,4,70,115,11,0,2022-07-04T07:37:02,57,0.96365,1656909432.271324,2022-07-04T07:37:12,56661,0.94435,438.147487235003
1656909436,852000,2781667,16,71,71,5,27,5,70,251,11,0,2022-07-04T07:37:16,71,1.1975333333333333,1656909446.251457,2022-07-04T07:37:26,70694,1.1782333333333335,523.3781751520153
1656909449,849000,2794664,16,71,71,5,27,5,70,111,11,0,2022-07-04T07:37:29,84,1.41415,1656909456.712357,2022-07-04T07:37:36,83691,1.3948500000000001,604.492088533581
1656909461,886000,2806701,16,71,71,5,27,5,70,199,11,0,2022-07-04T07:37:41,96,1.6147666666666667,1656909470.618372,2022-07-04T07:37:50,95728,1.5954666666666666,683.6400369051553
1656909473,855000,2818670,16,71,71,5,27,5,70,30,11,0,2022-07-04T07:37:53,108,1.8142500000000001,1656909480.765256,2022-07-04T07:38:00,107697,1.79495,758.7814857979075
1656909485,878000,2830693,16,71,71,5,27,5,70,108,11,0,2022-07-04T07:38:05,120,2.0146333333333333,1656909494.4668999,2022-07-04T07:38:14,119720,1.9953333333333334,828.4446614858813
1656909496,891000,2841706,16,71,71,5,27,5,70,163,11,0,2022-07-04T07:38:16,131,2.198183333333333,1656909505.3797529,2022-07-04T07:38:25,130733,2.1788833333333333,889.609215794136
1656909505,812000,2850626,16,71,71,5,27,5,70,163,11,0,2022-07-04T07:38:25,140,2.3468666666666667,1656909515.87246,2022-07-04T07:38:35,139653,2.32755,942.8104002940862
1656909520,859000,2865673,16,71,71,5,27,5,70,81,11,0,2022-07-04T07:38:40,155,2.5976500000000002,1656909529.80988,2022-07-04T07:38:49,154700,2.578333333333333,1035.5410267656289
1656909532,834000,2877648,16,71,71,5,27,5,70,163,11,0,2022-07-04T07:38:52,167,2.7972333333333332,1656909540.3716369,2022-07-04T07:39:00,166675,2.777916666666667,1104.5490257762879
1656909544,874000,2889688,16,71,71,5,27,5,70,242,11,0,2022-07-04T07:39:04,179,2.9979,1656909554.191037,2022-07-04T07:39:14,178715,2.9785833333333334,1178.7940705119818
1656909556,853000,2901667,16,71,71,5,27,5,70,73,11,0,2022-07-04T07:39:16,191,3.19755,1656909564.309192,2022-07-04T07:39:24,190694,3.178233333333333,1251.3321278357403
1656909568,891000,2913705,16,71,71,5,27,5,70,161,11,0,2022-07-04T07:39:28,203,3.3981833333333333,1656909578.202044,2022-07-04T07:39:38,202732,3.3788666666666667,1317.3064977857425
1656909592,843000,2937657,16,71,71,5,27,5,70,66,11,0,2022-07-04T07:39:52,227,3.7973833333333333,1656909599.473569,2022-07-04T07:39:59,226684,3.7780666666666667,1481.2775647423177
1656909603,851000,2948665,16,71,71,5,27,5,70,124,11,0,2022-07-04T07:40:03,238,3.9808499999999998,1656909613.2042558,2022-07-04T07:40:13,237692,3.9615333333333336,1526.767901100801
1656909614,965000,2959779,16,71,71,5,27,5,70,185,11,0,2022-07-04T07:40:14,249,4.166083333333334,1656909623.8646,2022-07-04T07:40:23,248806,4.146766666666667,1598.1768090245953
1656909627,883000,2972697,16,71,71,5,27,5,70,43,11,0,2022-07-04T07:40:27,262,4.381383333333333,1656909637.329393,2022-07-04T07:40:37,261724,4.362066666666666,1675.5193717788388
1656909638,835000,2983649,16,71,71,5,27,5,70,93,11,0,2022-07-04T07:40:38,273,4.563916666666667,1656909647.3361678,2022-07-04T07:40:47,272676,4.5446,1740.3965270535534
1656909651,827000,2996640,16,71,71,5,27,5,70,202,11,0,2022-07-04T07:40:51,286,4.78045,1656909658.068673,2022-07-04T07:40:58,285667,4.761116666666666,1820.509040180455
1656909662,836000,3007649,16,71,71,5,27,5,70,5,11,0,2022-07-04T07:41:02,297,4.963933333333333,1656909671.0993118,2022-07-04T07:41:11,296676,4.944599999999999,1890.7501221182097
1656909675,848000,3020661,16,71,71,5,27,5,70,121,11,0,2022-07-04T07:41:15,310,5.1808000000000005,1656909681.6374369,2022-07-04T07:41:21,309688,5.161466666666667,1974.0373485966122
1656909687,880000,3032693,16,71,71,5,27,5,70,204,11,0,2022-07-04T07:41:27,322,5.381333333333333,1656909695.298156,2022-07-04T07:41:35,321720,5.362,2054.3201677800216
1656909698,845000,3043658,16,71,71,5,27,5,70,253,11,0,2022-07-04T07:41:38,333,5.5640833333333335,1656909706.3996398,2022-07-04T07:41:46,332685,5.54475,2125.0791434033204
1656909711,851000,3056664,16,71,71,5,27,5,70,113,11,0,2022-07-04T07:41:51,346,5.78085,1656909720.209872,2022-07-04T07:42:00,345691,5.761516666666666,2209.220369951938
1656909721,848000,3066661,16,71,71,5,27,5,70,143,11,0,2022-07-04T07:42:01,356,5.947466666666667,1656909730.1909518,2022-07-04T07:42:10,355688,5.928133333333333,2272.096300169194
1656909730,887000,3075699,16,71,71,5,27,5,70,145,11,0,2022-07-04T07:42:10,365,6.098116666666667,1656909740.691592,2022-07-04T07:42:20,364726,6.078766666666667,2329.60764754105
1656909745,846000,3090659,16,71,71,5,27,5,70,48,11,0,2022-07-04T07:42:25,380,6.347433333333333,1656909754.421484,2022-07-04T07:42:34,379686,6.3281,2417.6364502989595
1656909757,889000,3102701,16,71,71,5,27,5,70,135,11,0,2022-07-04T07:42:37,392,6.548150000000001,1656909765.693392,2022-07-04T07:42:45,391728,6.5288,2489.832478148606
1656909780,871000,3125683,16,71,71,5,27,5,70,24,11,0,2022-07-04T07:43:00,415,6.931183333333333,1656909788.731444,2022-07-04T07:43:08,414710,6.911833333333333,2623.69603364038
1656909787,845000,3132657,16,71,71,5,27,5,70,218,11,0,2022-07-04T07:43:07,422,7.047416666666667,1656909799.1846569,2022-07-04T07:43:19,421684,7.028066666666667,2664.101670092916
1656909803,854000,3148666,16,71,71,5,27,5,70,155,11,0,2022-07-04T07:43:23,438,7.314233333333333,1656909812.595285,2022-07-04T07:43:32,437693,7.294883333333333,2760.4418199643897
1656909814,888000,3159700,16,71,71,5,27,5,70,214,11,0,2022-07-04T07:43:34,449,7.498133333333333,1656909822.9721038,2022-07-04T07:43:42,448727,7.478783333333333,2828.0554848392135
1656909827,841000,3172653,16,71,71,5,27,5,70,73,11,0,2022-07-04T07:43:47,462,7.714016666666667,1656909836.522137,2022-07-04T07:43:56,461680,7.6946666666666665,2902.635888526669
1656909838,842000,3183654,16,71,71,5,27,5,70,126,11,0,2022-07-04T07:43:58,473,7.897366666666667,1656909847.102373,2022-07-04T07:44:07,472681,7.8780166666666664,3005.5155389283896
1656909851,847000,3196659,16,71,71,5,27,5,70,234,11,0,2022-07-04T07:44:11,486,8.114116666666666,1656909857.9532359,2022-07-04T07:44:17,485686,8.094766666666667,3048.581458279015
1656909862,861000,3207672,16,71,71,5,27,5,70,37,11,0,2022-07-04T07:44:22,497,8.297683333333334,1656909871.714412,2022-07-04T07:44:31,496699,8.278316666666667,3107.9694257049337
1656909871,845000,3216657,16,71,71,5,27,5,70,38,11,0,2022-07-04T07:44:31,506,8.447416666666667,1656909882.183956,2022-07-04T07:44:42,505684,8.428066666666668,3160.7289449254167
1656909887,845000,3232657,16,71,71,5,27,5,70,236,11,0,2022-07-04T07:44:47,522,8.714083333333333,1656909895.538724,2022-07-04T07:44:55,521684,8.694733333333334,3259.7900537731766
1656909898,870000,3243681,16,71,71,5,27,5,70,29,11,0,2022-07-04T07:44:58,533,8.897833333333333,1656909905.5835679,2022-07-04T07:45:05,532708,8.878466666666666,3329.4250162092458
1656909910,880000,3255692,16,71,71,5,27,5,70,116,11,0,2022-07-04T07:45:10,545,9.098,1656909919.3335478,2022-07-04T07:45:19,544719,9.078650000000001,3403.734559040154
1656909918,840000,3263651,16,71,71,5,27,5,70,88,11,0,2022-07-04T07:45:18,553,9.230666666666668,1656909929.6353478,2022-07-04T07:45:29,552678,9.2113,3447.442315702458
1656909928,882000,3273693,16,71,71,5,27,5,70,119,11,0,2022-07-04T07:45:28,563,9.398033333333332,1656909940.063748,2022-07-04T07:45:40,562720,9.378666666666668,3505.857437842851
1656909943,871000,3288683,16,71,71,5,27,5,70,27,11,0,2022-07-04T07:45:43,578,9.64785,1656909953.644176,2022-07-04T07:45:53,577710,9.6285,3594.317530976482
1656909955,863000,3300675,16,71,71,5,27,5,70,110,11,0,2022-07-04T07:45:55,590,9.847716666666667,1656909963.4443638,2022-07-04T07:46:03,589702,9.828366666666666,3669.85772019814
1656909966,878000,3311689,16,71,71,5,27,5,70,169,11,0,2022-07-04T07:46:06,601,10.0313,1656909977.2942128,2022-07-04T07:46:17,600716,10.011933333333333,3738.033530838345
1656909990,852000,3335663,16,71,71,5,27,5,70,81,11,0,2022-07-04T07:46:30,625,10.430866666666667,1656909998.244477,2022-07-04T07:46:38,624690,10.4115,3880.381979218078
1656910001,836000,3346647,16,71,71,5,27,5,70,132,11,0,2022-07-04T07:46:41,636,10.613933333333334,1656910011.9858289,2022-07-04T07:46:51,635674,10.594566666666667,3943.9474044673116
1656910014,859000,3359670,16,71,71,5,27,5,70,248,11,0,2022-07-04T07:46:54,649,10.830983333333334,1656910021.9946718,2022-07-04T07:47:01,648697,10.811616666666668,4020.948962265856
1656910026,840000,3371651,15,71,71,5,27,5,70,79,11,0,2022-07-04T07:47:06,661,11.030666666666667,1656910035.4767408,2022-07-04T07:47:15,660678,11.0113,4094.975253523236
1656910045,851000,3390662,15,71,71,5,27,5,70,100,11,0,2022-07-04T07:47:25,680,11.347516666666667,1656910055.127177,2022-07-04T07:47:35,679689,11.328149999999999,4205.336089537237
1656910059,884000,3404695,15,71,71,5,27,5,70,242,11,0,2022-07-04T07:47:39,694,11.5814,1656910068.911448,2022-07-04T07:47:48,693722,11.562033333333334,4285.936031078094
1656910071,872000,3416683,15,71,71,5,27,5,70,73,11,0,2022-07-04T07:47:51,706,11.7812,1656910079.735544,2022-07-04T07:47:59,705710,11.761833333333334,4356.558261070606
1656910083,851000,3428662,15,71,71,5,27,5,70,160,11,0,2022-07-04T07:48:03,718,11.98085,1656910090.4454958,2022-07-04T07:48:10,717689,11.961483333333332,4430.577957622986
1656910095,885000,3440695,15,71,71,5,27,5,70,238,11,0,2022-07-04T07:48:15,730,12.181416666666667,1656910104.315208,2022-07-04T07:48:24,729722,12.162033333333333,4506.358624299536
1656910107,878000,3452689,15,71,71,5,27,5,70,65,11,0,2022-07-04T07:48:27,742,12.381300000000001,1656910115.0630999,2022-07-04T07:48:35,741716,12.361933333333333,4583.791354850452
1656910120,849000,3465659,15,71,71,5,27,5,70,180,11,0,2022-07-04T07:48:40,755,12.597483333333335,1656910128.786845,2022-07-04T07:48:48,754686,12.578100000000001,4664.718252072484
1656910128,862000,3473672,15,71,71,5,27,5,70,153,11,0,2022-07-04T07:48:48,763,12.731033333333333,1656910139.225652,2022-07-04T07:48:59,762699,12.711649999999999,4735.070554870265
1656910143,887000,3488698,15,71,71,5,27,5,70,63,11,0,2022-07-04T07:49:03,778,12.981449999999999,1656910152.7765288,2022-07-04T07:49:12,777725,12.962083333333334,4789.023493470848
1656910155,822000,3500632,15,71,71,5,27,5,70,143,11,0,2022-07-04T07:49:15,790,13.180366666666666,1656910162.6475,2022-07-04T07:49:22,789659,13.160983333333332,4867.063574631025
1656910168,877000,3513687,15,71,71,5,27,5,70,4,11,0,2022-07-04T07:49:28,803,13.39795,1656910177.146613,2022-07-04T07:49:37,802714,13.378566666666668,4947.212934251735
1656910176,840000,3521650,15,71,71,5,27,5,70,232,11,0,2022-07-04T07:49:36,811,13.530666666666667,1656910187.065984,2022-07-04T07:49:47,810677,13.511283333333333,4996.802308651668
1656910190,871000,3535681,15,71,71,5,27,5,70,116,11,0,2022-07-04T07:49:50,825,13.764516666666667,1656910197.4849958,2022-07-04T07:49:57,824708,13.745133333333333,5085.330165168017
1656910214,866000,3559676,15,71,71,5,27,5,70,24,11,0,2022-07-04T07:50:14,849,14.164433333333333,1656910221.866376,2022-07-04T07:50:21,848703,14.14505,5235.669992798973
1656910226,866000,3571676,15,71,71,5,27,5,70,111,11,0,2022-07-04T07:50:26,861,14.364433333333332,1656910235.374384,2022-07-04T07:50:35,860703,14.345049999999999,5310.963280758853
1656910238,839000,3583650,15,71,71,5,27,5,70,194,11,0,2022-07-04T07:50:38,873,14.563983333333335,1656910246.144913,2022-07-04T07:50:46,872677,14.544616666666666,5419.899666284452
1656910262,878000,3607689,15,71,71,5,27,5,70,103,11,0,2022-07-04T07:51:02,897,14.964633333333333,1656910270.694108,2022-07-04T07:51:10,896716,14.945266666666667,5547.367360987926
1656910287,857000,3632667,15,71,71,5,27,5,70,46,11,0,2022-07-04T07:51:27,922,15.38095,1656910294.473928,2022-07-04T07:51:34,921694,15.361566666666667,5700.987738940884
1656910298,815000,3643626,15,71,71,5,27,5,70,96,11,0,2022-07-04T07:51:38,933,15.563583333333334,1656910305.424664,2022-07-04T07:51:45,932653,15.544216666666667,5763.028617717063
1656910310,802000,3655612,15,71,71,5,27,5,70,181,11,0,2022-07-04T07:51:50,945,15.763366666666666,1656910319.112836,2022-07-04T07:51:59,944639,15.743983333333334,5829.3698430969225
1656910321,815000,3666626,15,71,71,5,27,5,70,240,11,0,2022-07-04T07:52:01,956,15.946916666666668,1656910329.3029249,2022-07-04T07:52:09,955653,15.92755,5906.722524010955
1656910333,804000,3678614,15,71,71,5,27,5,70,71,11,0,2022-07-04T07:52:13,968,16.146733333333334,1656910339.972229,2022-07-04T07:52:19,967641,16.12735,5986.0164020076445
1656910353,829000,3698639,15,71,71,5,27,5,70,118,11,0,2022-07-04T07:52:33,988,16.480483333333332,1656910363.774173,2022-07-04T07:52:43,987666,16.461100000000002,6110.435218184622
1656910366,840000,3711650,15,71,71,5,27,5,70,234,11,0,2022-07-04T07:52:46,1001,16.697333333333333,1656910376.883877,2022-07-04T07:52:56,1000677,16.67795,6189.063815251865
1656910379,848000,3724658,15,71,71,5,27,5,70,94,11,0,2022-07-04T07:52:59,1014,16.914133333333332,1656910387.7527368,2022-07-04T07:53:07,1013685,16.89475,6265.158769364686
1656910390,858000,3735669,15,71,71,5,27,5,70,149,11,0,2022-07-04T07:53:10,1025,17.09763333333333,1656910397.6764889,2022-07-04T07:53:17,1024696,17.078266666666664,6330.6167989947835
1656910401,840000,3746650,15,71,71,5,27,5,70,199,11,0,2022-07-04T07:53:21,1036,17.280666666666665,1656910411.101485,2022-07-04T07:53:31,1035677,17.26128333333333,6395.740151104601
1656910412,857000,3757667,15,71,71,5,27,5,70,1,11,0,2022-07-04T07:53:32,1047,17.464283333333334,1656910421.512873,2022-07-04T07:53:41,1046694,17.4449,6461.873078469669
1656910427,822000,3772633,15,71,71,5,27,5,70,173,11,0,2022-07-04T07:53:47,1062,17.7137,1656910435.292356,2022-07-04T07:53:55,1061660,17.694333333333336,6559.69648226299
1656910439,848000,3784658,15,71,71,5,27,5,70,1,11,0,2022-07-04T07:53:59,1074,17.914133333333332,1656910445.8801079,2022-07-04T07:54:05,1073685,17.89475,6632.55834747272
1656910450,872000,3795683,15,71,71,5,27,5,70,52,11,0,2022-07-04T07:54:10,1085,18.09786666666667,1656910459.7199368,2022-07-04T07:54:19,1084710,18.078500000000002,6704.725021289547
1656910459,851000,3804662,15,71,71,5,27,5,70,51,11,0,2022-07-04T07:54:19,1094,18.24751666666667,1656910469.979776,2022-07-04T07:54:29,1093689,18.228150000000003,6758.292674279314
1656910484,800000,3829611,15,71,71,5,27,5,70,253,11,0,2022-07-04T07:54:44,1119,18.663333333333334,1656910493.6506689,2022-07-04T07:54:53,1118638,18.643966666666664,6914.3233356581
1656910495,847000,3840657,15,71,71,5,27,5,70,51,11,0,2022-07-04T07:54:55,1130,18.84745,1656910504.49178,2022-07-04T07:55:04,1129684,18.828066666666665,6973.4010814435405
1656910507,830000,3852641,15,71,71,5,27,5,70,130,11,0,2022-07-04T07:55:07,1142,19.047166666666666,1656910518.249693,2022-07-04T07:55:18,1141668,19.0278,7046.182768993429
1656910519,809000,3864620,15,71,71,5,27,5,70,217,11,0,2022-07-04T07:55:19,1154,19.246816666666668,1656910528.389833,2022-07-04T07:55:28,1153647,19.227449999999997,7117.330399601486
1656910531,802000,3876612,15,71,71,5,27,5,70,48,11,0,2022-07-04T07:55:31,1166,19.4467,1656910538.970589,2022-07-04T07:55:38,1165639,19.427316666666666,7189.427632511922
1656910544,805000,3889615,15,71,71,5,27,5,70,160,11,0,2022-07-04T07:55:44,1179,19.663416666666667,1656910552.538513,2022-07-04T07:55:52,1178642,19.644033333333333,7264.11156183725
1656910556,787000,3901598,15,71,71,5,27,5,70,236,11,0,2022-07-04T07:55:56,1191,19.863116666666667,1656910563.22158,2022-07-04T07:56:03,1190625,19.84375,7339.645782687282
1656910580,809000,3925620,15,71,71,5,27,5,70,155,11,0,2022-07-04T07:56:20,1215,20.263483333333333,1656910587.1766999,2022-07-04T07:56:27,1214647,20.244116666666667,7513.891155392824
1656910592,823000,3937633,15,71,71,5,27,5,70,239,11,0,2022-07-04T07:56:32,1227,20.463716666666667,1656910600.7813969,2022-07-04T07:56:40,1226660,20.444333333333336,7596.561602331425
1656910604,803000,3949614,15,71,71,5,27,5,70,63,11,0,2022-07-04T07:56:44,1239,20.663383333333336,1656910611.53004,2022-07-04T07:56:51,1238641,20.64401666666667,7672.3035447140965
1656910615,774000,3960585,15,71,71,5,27,5,70,118,11,0,2022-07-04T07:56:55,1250,20.84623333333333,1656910622.2469208,2022-07-04T07:57:02,1249612,20.826866666666668,7739.381351805532
1656910627,809000,3972620,15,71,71,5,27,5,70,206,11,0,2022-07-04T07:57:07,1262,21.046816666666665,1656910635.9477959,2022-07-04T07:57:15,1261647,21.027449999999998,7810.922012086527
1656910639,849000,3984659,15,71,71,5,27,5,70,38,11,0,2022-07-04T07:57:19,1274,21.24748333333333,1656910646.7767289,2022-07-04T07:57:26,1273686,21.228099999999998,7886.220650120196
1656910650,857000,3995668,15,71,71,5,27,5,70,90,11,0,2022-07-04T07:57:30,1285,21.43095,1656910660.416672,2022-07-04T07:57:40,1284695,21.411583333333333,7952.27270807957
1656910659,827000,4004639,15,71,71,5,27,5,70,83,11,0,2022-07-04T07:57:39,1294,21.58045,1656910670.206701,2022-07-04T07:57:50,1293666,21.5611,8006.8202305538425
1656910669,821000,4014632,15,71,71,5,27,5,70,113,11,0,2022-07-04T07:57:49,1304,21.747016666666664,1656910684.177397,2022-07-04T07:58:04,1303659,21.72765,8071.626656769314
1656910686,793000,4031604,15,71,71,5,27,5,70,87,11,0,2022-07-04T07:58:06,1321,22.02988333333333,1656910694.576097,2022-07-04T07:58:14,1320631,22.010516666666668,8194.995558822351
1656910695,871000,4040682,15,71,71,5,27,5,70,90,11,0,2022-07-04T07:58:15,1330,22.181183333333333,1656910704.7462409,2022-07-04T07:58:24,1329709,22.161816666666667,8252.28472242162
1656910721,805000,4066616,15,71,71,5,27,5,70,51,11,0,2022-07-04T07:58:41,1356,22.61341666666667,1656910729.238373,2022-07-04T07:58:49,1355643,22.59405,8417.786725369242
1656910733,779000,4078591,15,71,71,5,27,5,70,138,11,0,2022-07-04T07:58:53,1368,22.81298333333333,1656910742.987156,2022-07-04T07:59:02,1367618,22.793633333333332,8498.056828079441
1656910746,835000,4091647,15,71,71,5,27,5,70,255,11,0,2022-07-04T07:59:06,1381,23.030583333333333,1656910753.666297,2022-07-04T07:59:13,1380674,23.011233333333333,8581.29270416196
